name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Vesuvianite_R050035,9.BG.35,R050035,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050035) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),785,RAW,"Brown single crystal fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Olmsteadville, New York, USA",
Vesuvianite_R050035,9.BG.35,R050035,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050035) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),514,RAW,"Brown single crystal fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Olmsteadville, New York, USA",
Vesuvianite_R050035,9.BG.35,R050035,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050035) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),532,RAW,"Brown single crystal fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Olmsteadville, New York, USA",
Vesuvianite_R050035,9.BG.35,R050035,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050035) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),514,Proceed,"Brown single crystal fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Olmsteadville, New York, USA",
Vesuvianite_R050035,9.BG.35,R050035,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050035) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),785,Proceed,"Brown single crystal fragmentThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Olmsteadville, New York, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),514,RAW,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),780,RAW,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),532,RAW,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),532,Proceed,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),780,Proceed,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R050233,9.BG.35,R050233,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R050233) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),514,Proceed,"Pale green euhedral single crystalThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Ludwig, Nevada, USA",
Vesuvianite_R060170,9.BG.35,R060170,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R060170) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),780,RAW,"Violet prismatic crystals on diopside, R060171The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFGuy Ouellet locality: Jeffrey mine, Asbestos, Quebec, Canada",
Vesuvianite_R060170,9.BG.35,R060170,"(Ca,Na)19(Al,Mg,Fe)13(SiO4)10(Si2O7)4(OH,F,O)10",Ca Na Al Mg Fe Si O H F,[RRUF](https://rruff.info/R060170) [Mindat](http://www.mindat.org/search.php?name=Vesuvianite),780,Proceed,"Violet prismatic crystals on diopside, R060171The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFGuy Ouellet locality: Jeffrey mine, Asbestos, Quebec, Canada",
Veszelyite_R070312,8.DE.30,R070312,"(Cu,Zn)2Zn(PO4)(OH)3 2H2O",Cu Zn P O H,[RRUF](https://rruff.info/R070312) [Mindat](http://www.mindat.org/search.php?name=Veszelyite),785,Proceed,"Blue prismatic crystals associated with pyromorphite and quartzThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFJames Shigley locality: Black Pine mine, Flint Creek Valley, near Philipsburg, Granite County, Montana, USA",
